mesh,h,location,quantity,L1,L2,Linf,order_L1,order_L2,order_Linf
iv40,0.2360401945567821,face_norms,Roe.D.rhov,0.0005686310991251821,0.0020192498009214987,0.02783498428071418,2.746259306057673,2.609159723890391,2.3487611457954984
iv40,0.2360401945567821,face_norms,Roe.D.rhow,1.0628291166299324e-17,4.4696775938439945e-17,4.440892098500626e-16,,,
iv40,0.2360401945567821,face_norms,Roe.integrated_D.rho,9.641953967636956e-06,3.342528181544871e-05,0.00033529359602472677,4.67099095409432,4.597221805337558,4.592298725300654
iv40,0.2360401945567821,face_norms,Roe.integrated_D.rhoE,5.9171844171807754e-05,0.0002191823773723142,0.002734410935638772,4.668873529685511,4.547508936377456,4.163004375966606
iv40,0.2360401945567821,face_norms,Roe.integrated_D.rhou,1.9455303063466307e-05,6.970928291542329e-05,0.0010020614565515147,4.697199664462717,4.575640609905452,4.3657569425319815
iv40,0.2360401945567821,face_norms,Roe.integrated_D.rhov,1.9434701939537095e-05,6.923848070707345e-05,0.0010000518758907088,4.706614110409969,4.577792132217684,4.2978806335121265
iv40,0.2360401945567821,face_norms,Roe.integrated_D.rhow,5.571616581741254e-19,2.3512928950319804e-18,2.4037033579817345e-17,,,
iv40,0.2360401945567821,face_norms,control1.M2.D.rho,0.0002975465467014231,0.0012840175992153854,0.014854690515382072,2.760283515092543,2.7391518902723164,2.881337366782877
iv40,0.2360401945567821,face_norms,control1.M2.D.rhoE,0.0018667963642599644,0.007709411751057389,0.11522796269242401,2.7127863536573216,2.650992005443067,2.225480774043355
iv40,0.2360401945567821,face_norms,control1.M2.D.rhou,0.0007777805007056672,0.002670362588058733,0.039038175368103105,2.7666709985520357,2.6572743697937464,2.2868263147045806
iv40,0.2360401945567821,face_norms,control1.M2.D.rhov,0.0007786190979118426,0.002653165233898363,0.038938600124655914,2.7712207676457252,2.6811618222880864,2.3117654439949145
iv40,0.2360401945567821,face_norms,control1.M2.D.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,face_norms,control1.jump.rho,0.0002908528050241482,0.0012264652206963108,0.011497011365149024,2.7456057948005963,2.718898465703438,2.8877454932228823
iv40,0.2360401945567821,face_norms,control1.jump.rhoE,0.0018088205946348848,0.007303482353362877,0.09075324573369414,2.7017596818965277,2.6405993285404055,2.583441285919026
iv40,0.2360401945567821,face_norms,control1.jump.rhou,0.0007524524633628423,0.002499920418485559,0.02809012116372611,2.757105066380227,2.6569031677923687,2.5335811119466585
iv40,0.2360401945567821,face_norms,control1.jump.rhov,0.0007526371479317044,0.0024875759450328906,0.02789258185126786,2.7579873131425736,2.6635394214639074,2.7154874231442854
iv40,0.2360401945567821,face_norms,control1.jump.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,face_norms,control2.M2.D.rho,5.105752209917302e-05,0.00022145627258290804,0.0029671347966377156,2.876627942719282,2.9167400510371566,3.002890052496521
iv40,0.2360401945567821,face_norms,control2.M2.D.rhoE,0.00031590566929830044,0.001321851250814078,0.023036345864266596,2.876990685458204,2.8889115036623103,2.4115230780001236
iv40,0.2360401945567821,face_norms,control2.M2.D.rhou,0.0001321250850191457,0.0004603426229511184,0.007784025369239527,2.889920266208203,2.876256243069181,2.6437931148007574
iv40,0.2360401945567821,face_norms,control2.M2.D.rhov,0.0001324218079144663,0.0004563399123604751,0.006802390752798858,2.908295154590764,2.9307161595612503,2.963836715372024
iv40,0.2360401945567821,face_norms,control2.M2.D.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,face_norms,control2.jump.rho,4.9893709366379024e-05,0.00021112876881572844,0.0022500110125306394,2.871533907291714,2.903857442179785,3.0556095131232666
iv40,0.2360401945567821,face_norms,control2.jump.rhoE,0.0003091621232646157,0.0012684098667550092,0.01672373609831279,2.869465509760663,2.879377297416637,2.8454291778756193
iv40,0.2360401945567821,face_norms,control2.jump.rhou,0.0001286873182373453,0.0004340376593825115,0.005650982444210584,2.884697868751523,2.8895674567588707,2.777352423951124
iv40,0.2360401945567821,face_norms,control2.jump.rhov,0.00012882365248769424,0.00043130822042446057,0.005633818397773993,2.894825181053612,2.904628915132934,3.163072426875175
iv40,0.2360401945567821,face_norms,control2.jump.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,face_norms,control3.M2.D.rho,5.32631606801227e-05,0.00023544008417368642,0.0031072568015416053,3.020935298297805,3.0723896128605874,3.232454895501005
iv40,0.2360401945567821,face_norms,control3.M2.D.rhoE,0.00033613599723277893,0.0014292939223009046,0.024938260785912394,3.025990371941164,3.054527599581822,2.625547988899106
iv40,0.2360401945567821,face_norms,control3.M2.D.rhou,0.0001403381706271433,0.0004970106878933219,0.008408929911727231,2.997091295767359,3.007720644540518,2.7628292103135754
iv40,0.2360401945567821,face_norms,control3.M2.D.rhov,0.0001403295444734476,0.0004935479187533797,0.007599571877013814,3.015417378055115,3.056386818533495,3.0125996223695655
iv40,0.2360401945567821,face_norms,control3.M2.D.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,face_norms,control3.jump.rho,5.208918970036855e-05,0.00022460697300052702,0.002255294680934661,3.0125900935508265,3.056033312726256,3.3477530283026056
iv40,0.2360401945567821,face_norms,control3.jump.rhoE,0.00032835704240168073,0.0013686122717281727,0.018100572464537112,3.0085244021904107,3.032088193554751,3.1190222617167267
iv40,0.2360401945567821,face_norms,control3.jump.rhou,0.00013653819808716244,0.0004684731049969293,0.006103330401549645,2.9879566755605786,3.0083221468474073,3.013911353971856
iv40,0.2360401945567821,face_norms,control3.jump.rhov,0.00013646455898258828,0.00046568069267507507,0.005999979065566707,2.9982936877513455,3.023910165733412,3.2819626449874066
iv40,0.2360401945567821,face_norms,control3.jump.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,face_norms,jump.rho,0.0002883045850273507,0.0012117787872463215,0.011287393745527119,2.7145572249542367,2.682702140836135,2.8408464172521084
iv40,0.2360401945567821,face_norms,jump.rhoE,0.0017877054843003328,0.007197489789255298,0.08788189656058965,2.6708741721364757,2.6015674562949593,2.528593810647412
iv40,0.2360401945567821,face_norms,jump.rhou,0.0007441364907492509,0.0024647769489166134,0.027411629637695167,2.7318358220727568,2.6267727018028193,2.4724126998033773
iv40,0.2360401945567821,face_norms,jump.rhov,0.0007443478348090994,0.0024522064288351954,0.02731955425170285,2.7331174586075453,2.633143699719688,2.6821800437153063
iv40,0.2360401945567821,face_norms,jump.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,node_norms,M2.Rd.rho,0.001684877044363622,0.005510827440688283,0.05145438923187996,2.5860662100984144,2.5966054024134277,2.508403164139185
iv40,0.2360401945567821,node_norms,M2.Rd.rhoE,0.011028834971743555,0.037053477812959354,0.39301491912743985,2.4976533989748915,2.4512516349273668,2.295032247127095
iv40,0.2360401945567821,node_norms,M2.Rd.rhou,0.004310866048200222,0.012556524339758438,0.11181773275776717,2.5310221148672833,2.3755140324011967,2.091818807076666
iv40,0.2360401945567821,node_norms,M2.Rd.rhov,0.0042801878441720235,0.012524350801541073,0.12628966707270564,2.5458544257718194,2.3901650781834456,1.915165054759332
iv40,0.2360401945567821,node_norms,M2.Rd.rhow,1.4866332927588776e-16,3.252950820657325e-16,1.7763568394002536e-15,,,
iv40,0.2360401945567821,node_norms,Roe.Rd.rho,0.0012625531603653619,0.004146644170638967,0.03780448141215605,2.513039549723832,2.4665898201094625,2.338882041335796
iv40,0.2360401945567821,node_norms,Roe.Rd.rhoE,0.008657676000822083,0.029027770327738407,0.2982844722515685,2.4518902896282313,2.4037042516796694,2.2516544340485125
iv40,0.2360401945567821,node_norms,Roe.Rd.rhou,0.0028444814174723,0.009201411172622048,0.08867672866307487,2.526223230585767,2.3626432188665993,2.1296374902740407
iv40,0.2360401945567821,node_norms,Roe.Rd.rhov,0.0028229523636089503,0.009128614360694986,0.09635358483665325,2.5363701810183548,2.3726135222913296,1.988867511285665
iv40,0.2360401945567821,node_norms,Roe.Rd.rhow,1.4870143200014686e-16,3.252958772970453e-16,1.776356859655175e-15,,,
iv40,0.2360401945567821,node_norms,central_rhs.rho,0.026817071187461933,0.09120158202162262,0.5806999713305332,-0.03490594620137033,-0.07848931265860844,-0.13310972814555758
iv40,0.2360401945567821,node_norms,central_rhs.rhoE,0.15860525320345323,0.43311359250909137,2.7631252254696697,-0.06996023295883731,-0.10503703379629861,-0.1530650785982549
iv40,0.2360401945567821,node_norms,central_rhs.rhou,0.08985024554766544,0.2104853982475563,1.2164986158839426,-0.029441433010869024,-0.060062610006194686,-0.2575755570029991
iv40,0.2360401945567821,node_norms,central_rhs.rhov,0.08985141255428354,0.21049144710860568,1.2165787167850608,-0.030273504147033732,-0.058903577187450575,-0.25495126184156175
iv40,0.2360401945567821,node_norms,central_rhs.rhow,6.806938112662728e-16,1.522988332854081e-15,2.769066268392105e-14,,,
iv40,0.2360401945567821,node_norms,decomposition_mismatch.rho,8.748242129798344e-16,1.1190373060654547e-15,6.402240933581216e-15,,,
iv40,0.2360401945567821,node_norms,decomposition_mismatch.rhoE,4.175576447049515e-15,5.3598623997784435e-15,3.9947212204793914e-14,,,
iv40,0.2360401945567821,node_norms,decomposition_mismatch.rhou,1.3400258648007512e-15,1.728506029351096e-15,1.1331213745080504e-14,,,
iv40,0.2360401945567821,node_norms,decomposition_mismatch.rhov,1.334633795767163e-15,1.7229904462434238e-15,9.936496070395151e-15,,,
iv40,0.2360401945567821,node_norms,decomposition_mismatch.rhow,1.214678528485141e-16,2.1680297309187154e-16,2.563950248511414e-15,,,
iv40,0.2360401945567821,node_norms,gradient_error.rho,0.002309167764107641,0.007248008229022101,0.04034073336792554,1.8151232423898624,1.7765126736592902,1.7506241096754873
iv40,0.2360401945567821,node_norms,gradient_error.rhoE,0.01441771007503159,0.04340856020577538,0.3207090304627979,1.781368233673943,1.7113468048613818,1.556017354897742
iv40,0.2360401945567821,node_norms,gradient_error.rhou,0.006057419903620502,0.014856922177126438,0.10827161851698663,1.7992868789955347,1.726003766887895,1.6253406540100288
iv40,0.2360401945567821,node_norms,gradient_error.rhov,0.006051180944048197,0.014819624622989063,0.10813396299078087,1.797906725682451,1.7268086765779846,1.623245383767301
iv40,0.2360401945567821,node_norms,gradient_error.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,node_norms,point_error.rho,1.3601994585285265e-05,4.4770741346622606e-05,0.0003529334588775468,3.4146250203364117,3.3960331048849057,3.427870860620935
iv40,0.2360401945567821,node_norms,point_error.rhoE,8.583170417516287e-05,0.00028466090487711443,0.0027221550585072585,3.387483475759976,3.271229092061786,3.1536440689137977
iv40,0.2360401945567821,node_norms,point_error.rhou,3.3095333164377773e-05,9.351890841532804e-05,0.0007275703014896218,3.399551161039781,3.2297118087595167,3.023539536609324
iv40,0.2360401945567821,node_norms,point_error.rhov,3.335881571084207e-05,9.65624664674328e-05,0.0009321581463007655,3.4277823927531035,3.217332070293106,2.6360221698865756
iv40,0.2360401945567821,node_norms,point_error.rhow,0.0,0.0,0.0,,,
iv40,0.2360401945567821,node_norms,production_rhs.rho,0.02691316837311538,0.09136550500885991,0.5864501863606306,0.07245235904585996,0.020824978614768116,-0.10826702375839498
iv40,0.2360401945567821,node_norms,production_rhs.rhoE,0.15948458715606725,0.434559397362632,2.80214802235879,0.0654051046583303,0.05766438817171803,-0.06963540573210926
iv40,0.2360401945567821,node_norms,production_rhs.rhou,0.08924614610437945,0.21074247271905813,1.2727737766740594,-0.03180929238779541,0.0034152380989242366,0.07904282910122533
iv40,0.2360401945567821,node_norms,production_rhs.rhov,0.09055980622114436,0.21092049747264555,1.1740813111891542,0.041830192073725264,0.01580919658010308,-0.05961715157133124
iv40,0.2360401945567821,node_norms,production_rhs.rhow,7.516107691045708e-16,1.563937342697778e-15,2.769066268392105e-14,,,
iv80,0.11856838008967358,face_norms,M2.D.rho,3.934333732389725e-05,0.0001730493743006224,0.0022705914633720514,2.925774897582243,2.893428606858601,2.7089933229257688
iv80,0.11856838008967358,face_norms,M2.D.rhoE,0.0002498277361246948,0.0010565220639862118,0.014656008933468634,2.9034211844606435,2.8643356020295587,2.9704981561300103
iv80,0.11856838008967358,face_norms,M2.D.rhou,0.00010442665370401863,0.0003648754135492464,0.005612412625681351,2.900020570854633,2.8700244413061387,2.786952418061373
iv80,0.11856838008967358,face_norms,M2.D.rhov,0.00010432346658209261,0.0003648471104611942,0.005611648300825944,2.902997038519776,2.859962907081211,2.783409837078407
iv80,0.11856838008967358,face_norms,M2.D.rhow,1.0431338987846421e-17,4.1727540383766564e-17,4.440892098500626e-16,,,
iv80,0.11856838008967358,face_norms,M2.integrated_D.rho,3.445716954557067e-07,1.518190581159591e-06,1.861015390609958e-05,4.900141760311395,4.87030456268943,4.861794245784886
iv80,0.11856838008967358,face_norms,M2.integrated_D.rhoE,2.1906406227331752e-06,9.280972222284107e-06,0.00012975068323415828,4.874996180534266,4.837322516472169,4.829677232208728
iv80,0.11856838008967358,face_norms,M2.integrated_D.rhou,9.167802677178411e-07,3.2091901220635165e-06,5.063001838744944e-05,4.872006419172883,4.84424611158077,4.800419016403965
iv80,0.11856838008967358,face_norms,M2.integrated_D.rhov,9.161811332752535e-07,3.2113818522210617e-06,5.06233207751751e-05,4.875041027555815,4.835620338528709,4.796870771249959
iv80,0.11856838008967358,face_norms,M2.integrated_D.rhow,1.393557475836292e-19,5.5809653173644575e-19,6.009258411479154e-18,,,
iv80,0.11856838008967358,face_norms,Roe.D.rho,3.7956344094826024e-05,0.00013375158609775089,0.0015187203410065298,2.9158776769684556,2.8891207006737605,2.757693897506887
iv80,0.11856838008967358,face_norms,Roe.D.rhoE,0.00023556921796906931,0.0008897415560001264,0.011394605734198926,2.8984565681871293,2.8661943678780966,2.9836695700353633
iv80,0.11856838008967358,face_norms,Roe.D.rhou,7.690231913276706e-05,0.00028078795391571,0.004211152662395357,2.906958004005691,2.8750498140133214,2.7417333684152285
iv80,0.11856838008967358,face_norms,Roe.D.rhov,7.699015011895227e-05,0.0002815184648506948,0.004210595494577252,2.904166708529794,2.861653155084312,2.7431458628100405
iv80,0.11856838008967358,face_norms,Roe.D.rhow,1.0433113845211135e-17,4.1727580978073465e-17,4.440892098500626e-16,,,
iv80,0.11856838008967358,face_norms,Roe.integrated_D.rho,3.3321110939161753e-07,1.1759181591616325e-06,1.2491753769944786e-05,4.88749871281847,4.861588484731349,4.778328567971492
iv80,0.11856838008967358,face_norms,Roe.integrated_D.rhoE,2.0688878494291506e-06,7.830567733919457e-06,0.00010279213955841212,4.8705517698424075,4.839229902668458,4.7652926333644325
iv80,0.11856838008967358,face_norms,Roe.integrated_D.rhou,6.757921158041553e-07,2.4718811549713626e-06,3.798932602604469e-05,4.880072041427328,4.850101007552669,4.75301538287037
iv80,0.11856838008967358,face_norms,Roe.integrated_D.rhov,6.764968521949333e-07,2.4787907001075546e-06,3.798417617487945e-05,4.877019455512817,4.836204285660115,4.750296636162689
iv80,0.11856838008967358,face_norms,Roe.integrated_D.rhow,1.3936409911965308e-19,5.580966025907631e-19,6.009258411479154e-18,,,
iv80,0.11856838008967358,face_norms,control1.M2.D.rho,3.9453737305066444e-05,0.00017373769282137268,0.002328253343838395,2.934503852072904,2.9051080754464,2.69159667916956
iv80,0.11856838008967358,face_norms,control1.M2.D.rhoE,0.000250792493854958,0.0010620435832526228,0.015088056525958125,2.91549372272923,2.8790292161387097,2.952756372238102
iv80,0.11856838008967358,face_norms,control1.M2.D.rhou,0.00010484707805557379,0.0003666415044905735,0.005647260271109431,2.910538510355014,2.883877455603055,2.808039306056281
iv80,0.11856838008967358,face_norms,control1.M2.D.rhov,0.00010474573306123396,0.00036665828583543823,0.005646614186631546,2.913508214073113,2.874427110899567,2.8044960722303443
iv80,0.11856838008967358,face_norms,control1.M2.D.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,face_norms,control1.jump.rho,3.863173966195332e-05,0.00016613691642093314,0.0017839086432970275,2.9320365186943604,2.903476614574423,2.7062412548801222
iv80,0.11856838008967358,face_norms,control1.jump.rhoE,0.00024263010223967533,0.0010052820533955839,0.01413057439648746,2.9177290483623506,2.88024370412278,2.7011913740004045
iv80,0.11856838008967358,face_norms,control1.jump.rhou,0.00010135665878085594,0.00034306562065960247,0.004200816643226357,2.9116289614213704,2.884614458743174,2.7597751057101982
iv80,0.11856838008967358,face_norms,control1.jump.rhov,0.00010129467625999223,0.00034360639756683616,0.004210215496092351,2.912873861969234,2.8751371476449323,2.7462792352158103
iv80,0.11856838008967358,face_norms,control1.jump.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,face_norms,control2.M2.D.rho,6.713079527036634e-06,2.9560190920253736e-05,0.0004245202019390959,2.9467813321590994,2.9248521808994843,2.8240491203018583
iv80,0.11856838008967358,face_norms,control2.M2.D.rhoE,4.220331625188735e-05,0.00017799460790428036,0.00301963036119356,2.9236150958876856,2.912127118408361,2.9512020331277564
iv80,0.11856838008967358,face_norms,control2.M2.D.rhou,1.753871270275288e-05,6.16265219214461e-05,0.0010550154513339469,2.932901268126642,2.9206142258343126,2.9026617137090174
iv80,0.11856838008967358,face_norms,control2.M2.D.rhov,1.7530114867835848e-05,6.161347522651628e-05,0.000938256505900766,2.93687156083437,2.908237739255761,2.8772269412497202
iv80,0.11856838008967358,face_norms,control2.M2.D.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,face_norms,control2.jump.rho,6.566544858305607e-06,2.8161032492743017e-05,0.00033367890390378907,2.9453464162112093,2.9259159673393853,2.7719349695084397
iv80,0.11856838008967358,face_norms,control2.jump.rhoE,4.122416648329156e-05,0.00017047726671990881,0.0024987413674582015,2.9263693075674513,2.9148607343360178,2.761086443573283
iv80,0.11856838008967358,face_norms,control2.jump.rhou,1.7054299731198096e-05,5.801385931366712e-05,0.0007631397670389006,2.935290072723775,2.9228954506100906,2.9079271335406998
iv80,0.11856838008967358,face_norms,control2.jump.rhov,1.704583384234455e-05,5.812303152812648e-05,0.0007662423382415184,2.9375491362144666,2.91100255941402,2.897616102919274
iv80,0.11856838008967358,face_norms,control2.jump.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,face_norms,control3.M2.D.rho,6.796566012394401e-06,3.0158161539908493e-05,0.000463428813838739,2.990255280570369,2.9846975590018348,2.7637020655634346
iv80,0.11856838008967358,face_norms,control3.M2.D.rhoE,4.300597760403905e-05,0.00018281813530624102,0.0030990665821742374,2.986405349352445,2.986793529024578,3.028707466653062
iv80,0.11856838008967358,face_norms,control3.M2.D.rhou,1.7892528292867207e-05,6.326357735081243e-05,0.0010886055371460398,2.9914816436514333,2.993849011628944,2.9692959384630173
iv80,0.11856838008967358,face_norms,control3.M2.D.rhov,1.7873199489740095e-05,6.324004133372927e-05,0.0010358106964012805,2.9929622090553702,2.984234838068896,2.8945127240605455
iv80,0.11856838008967358,face_norms,control3.M2.D.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,face_norms,control3.jump.rho,6.649976285350045e-06,2.8741602524084582e-05,0.0003508363235141809,2.9895533479769965,2.986158059651857,2.7025170307413817
iv80,0.11856838008967358,face_norms,control3.jump.rhoE,4.1985301044765056e-05,0.00017499211710888,0.002903203099152929,2.987284442903584,2.987327519748272,2.6580919671844225
iv80,0.11856838008967358,face_norms,control3.jump.rhou,1.7391048771281854e-05,5.9541589571270064e-05,0.0008851786704293652,2.9929006118023986,2.996030347067019,2.804307859601688
iv80,0.11856838008967358,face_norms,control3.jump.rhov,1.7377534480596927e-05,5.96304330309034e-05,0.0008851820138378041,2.9932461539914814,2.9851815711189156,2.7794972825518647
iv80,0.11856838008967358,face_norms,control3.jump.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,face_norms,jump.rho,3.8523176316224794e-05,0.00016547784804350643,0.0017667512236867466,2.9233429347946727,2.891752834146822,2.693552760009687
iv80,0.11856838008967358,face_norms,jump.rhoE,0.00024172776063305067,0.0010003343275882298,0.013726112664790513,2.9060863381931283,2.8661770502839508,2.6966749468427853
iv80,0.11856838008967358,face_norms,jump.rhou,0.00010095971678191806,0.0003414613741507801,0.00417488732345328,2.901187068056187,2.8708595751692854,2.733255583752048
iv80,0.11856838008967358,face_norms,jump.rhov,0.00010089423506640497,0.00034197313422116774,0.004185148967198016,2.9025418370958116,2.8612581099498144,2.7248031951790903
iv80,0.11856838008967358,face_norms,jump.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,node_norms,M2.Rd.rho,0.00024215427243921074,0.0007904548031005157,0.008105659417959933,2.8174848222997406,2.820373259885286,2.684241591042585
iv80,0.11856838008967358,node_norms,M2.Rd.rhoE,0.0016385723447751256,0.005578594325352,0.06104476580615727,2.7692867061903788,2.7500241894056106,2.704730484748114
iv80,0.11856838008967358,node_norms,M2.Rd.rhou,0.0006243549110645859,0.0018850053349025637,0.019495073557686426,2.8063045869005534,2.7542134587504625,2.536931369949053
iv80,0.11856838008967358,node_norms,M2.Rd.rhov,0.0006237193605374055,0.0018878670896709795,0.018643775728882133,2.797410808090473,2.7482838599081787,2.778550159581124
iv80,0.11856838008967358,node_norms,M2.Rd.rhow,2.814536933862841e-16,5.999083997351849e-16,5.3290705182007506e-15,,,
iv80,0.11856838008967358,node_norms,Roe.Rd.rho,0.00018043579634923046,0.000606169495011885,0.006434252530304806,2.8256813283216236,2.7928260805563214,2.5719105726622624
iv80,0.11856838008967358,node_norms,Roe.Rd.rhoE,0.0012696782353649723,0.004375406581016382,0.04872176500895377,2.7881606664491514,2.7483221677302065,2.6316477969387124
iv80,0.11856838008967358,node_norms,Roe.Rd.rhou,0.00041108742359730543,0.0013762818921434932,0.015271000636553896,2.809434556214428,2.7595314925460377,2.554844608127699
iv80,0.11856838008967358,node_norms,Roe.Rd.rhov,0.0004110867460329325,0.0013792558371673422,0.018125431425891028,2.7984022917064446,2.7448600494174586,2.4265487805092634
iv80,0.11856838008967358,node_norms,Roe.Rd.rhow,2.8146540315443936e-16,5.999088009021269e-16,5.3290705182007506e-15,,,
iv80,0.11856838008967358,node_norms,central_rhs.rho,0.02691468478583593,0.09195572890926933,0.5929331116481616,-0.005277133502571634,-0.011960585864030588,-0.03027886958321224
iv80,0.11856838008967358,node_norms,central_rhs.rhoE,0.15938264506503474,0.43790838622820516,2.830136582895572,-0.007101475240316309,-0.01599055418151874,-0.03480345523780157
iv80,0.11856838008967358,node_norms,central_rhs.rhou,0.09023844761720973,0.21194171932740227,1.2365352317428657,-0.0062616730430042926,-0.01001441030530683,-0.023727326389973696
iv80,0.11856838008967358,node_norms,central_rhs.rhov,0.09023918233602225,0.2119405588857914,1.2377123010247426,-0.00625463419971265,-0.009964719739746572,-0.025013597089108885
iv80,0.11856838008967358,node_norms,central_rhs.rhow,1.2519526071701724e-15,3.696224013569334e-15,1.2809429405119479e-13,,,
iv80,0.11856838008967358,node_norms,decomposition_mismatch.rho,1.73406353748333e-15,2.214416126992926e-15,1.479372180313021e-14,,,
iv80,0.11856838008967358,node_norms,decomposition_mismatch.rhoE,8.164835049329292e-15,1.0498355798957656e-14,8.329101297555042e-14,,,
iv80,0.11856838008967358,node_norms,decomposition_mismatch.rhou,2.653131054115697e-15,3.416268060833367e-15,2.298161660974074e-14,,,
iv80,0.11856838008967358,node_norms,decomposition_mismatch.rhov,2.6404635917675297e-15,3.4107238294388896e-15,2.886579864025407e-14,,,
iv80,0.11856838008967358,node_norms,decomposition_mismatch.rhow,2.057039737042568e-16,3.658086096531374e-16,5.402703856431688e-15,,,
iv80,0.11856838008967358,node_norms,gradient_error.rho,0.0006034954101981656,0.001922166840548316,0.011440135425414432,1.9489907385708998,1.927741390887283,1.8303724597218396
iv80,0.11856838008967358,node_norms,gradient_error.rhoE,0.00380193539756447,0.011665321802643356,0.09554996423242583,1.935981583091856,1.908515266705762,1.7586977456831083
iv80,0.11856838008967358,node_norms,gradient_error.rhou,0.001601188292331096,0.003989156654332439,0.030402766017258956,1.9324825163445105,1.9097496433756778,1.8447158151858793
iv80,0.11856838008967358,node_norms,gradient_error.rhov,0.001600506939849024,0.003994146167336946,0.030384545512800645,1.9316039833341014,1.9042833742025038,1.8437387581489406
iv80,0.11856838008967358,node_norms,gradient_error.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,node_norms,point_error.rho,9.947566759582042e-07,3.841913928129481e-06,0.00010123430467012806,3.798731981491204,3.5665075181524215,1.8138265972777394
iv80,0.11856838008967358,node_norms,point_error.rhoE,6.573174688739826e-06,2.484307930195337e-05,0.0007189567584076073,3.7318021120014686,3.5420130811430535,1.9337025632375804
iv80,0.11856838008967358,node_norms,point_error.rhou,2.52284888334933e-06,8.153634641561396e-06,0.00017079619410520497,3.738500588251053,3.5434370197039966,2.1048857134234664
iv80,0.11856838008967358,node_norms,point_error.rhov,2.53909057166072e-06,8.460932187774012e-06,0.0002645555923085352,3.740697490488645,3.5362198873268063,1.829235499328751
iv80,0.11856838008967358,node_norms,point_error.rhow,0.0,0.0,0.0,,,
iv80,0.11856838008967358,node_norms,production_rhs.rho,0.026919984598617188,0.0919611186380398,0.5955409437800127,-0.00036780061384600343,-0.009437542697771296,-0.022341520643992318
iv80,0.11856838008967358,node_norms,production_rhs.rhoE,0.15944000180147647,0.4379485367810902,2.8432044376652943,0.0004060902269868712,-0.01128341466064063,-0.021125934917333795
iv80,0.11856838008967358,node_norms,production_rhs.rhou,0.09013733036854972,0.21192842051828137,1.2498698237160897,-0.014431350030430353,-0.008150470616269872,0.026374533934245235
iv80,0.11856838008967358,node_norms,production_rhs.rhov,0.09034328212743502,0.21197089325298382,1.2238874724898514,0.00347679248482231,-0.007215116240039164,-0.06034208650134653
iv80,0.11856838008967358,node_norms,production_rhs.rhow,1.4003681725382675e-15,3.756588358050007e-15,1.270776726698361e-13,,,
